104686,0,0,0,0,0,0,0,0,0
0,11437,0,8373,101136,0,71690,0,87,81719
0,1509,9640,4554,21009,73131,23705,0,840,37926
0,0,0,0,0,0,5489,968,0,13759
0,0,0,37761,15341,0,0,4487,0,72379
0,0,0,0,0,0,0,0,0,0
0,23920,52071,17968,66479,36773,101029,23085,5014,87676
