63953,0,0,0,0,0,0,0,0,0
0,9130,0,5657,63027,0,47315,0,66,54180
0,1144,6804,3071,14892,51451,16925,0,871,28998
0,0,0,0,0,0,4184,1020,0,11693
0,0,0,24723,13003,0,0,4946,0,49129
0,0,0,0,0,0,0,0,0,0
0,18363,36909,12314,43129,28097,62676,17114,5441,55453
