200016,0,0,0,0,0,0,0,0,0
0,81829,0,40158,193410,0,161627,0,7589,157263
0,32255,70148,33233,95747,148015,101679,0,42462,120631
0,0,0,0,0,0,61915,25806,0,87975
0,0,0,82089,88676,0,0,59670,0,148381
0,0,0,0,0,0,0,0,0,0
0,109111,137426,53511,152797,122852,201551,106419,74144,160398
