200;0.0;100;1.0;0.5
400;0.0;99.5;1.0;0.5
600;0.0;99.0;1.0;0.5
800;0.0;98.5;1.0;0.5
1000;0.0;98.0;1.0;0.5
1200;0.0;97.5;1.0;0.5
1400;0.0;97.0;1.0;0.5
1600;0.0;96.5;1.0;0.5
1800;0.0;96.0;1.0;0.5
2000;0.0;95.5;1.0;0.5
2200;0.0;95.0;1.0;0.5
2400;0.0;94.5;1.0;0.5
2600;0.0;94.0;1.0;0.5
2800;0.0;93.5;1.0;0.5
3000;0.0;93.0;1.0;0.5
3200;0.0;92.5;1.0;0.5
3400;0.0;92.0;1.0;0.5
3600;0.0;91.49999999999999;1.0;0.5
3800;0.0;90.99999999999999;1.0;0.5
4000;0.0;90.49999999999999;1.0;0.5
4200;0.0;89.99999999999999;1.0;0.5
4400;0.0;89.49999999999999;1.0;0.5
4600;0.0;88.99999999999999;1.0;0.5
4800;0.0;88.49999999999999;1.0;0.5
5000;0.0;87.99999999999999;1.0;0.5
5200;0.0;87.49999999999999;1.0;0.5
5400;0.0;86.99999999999999;1.0;0.5
5600;0.0;86.49999999999999;1.0;0.5
5800;0.0;85.99999999999999;1.0;0.5
6000;0.0;85.49999999999999;1.0;0.5
6200;0.0;84.99999999999999;1.0;0.5
6400;0.0;84.49999999999999;1.0;0.5
6600;0.0;83.99999999999999;1.0;0.5
6800;0.0;83.49999999999999;1.0;0.5
7000;0.0;82.99999999999999;1.0;0.5
7200;0.0;82.49999999999999;1.0;0.5
7400;0.0;81.99999999999999;1.0;0.5
7600;0.0;81.49999999999999;1.0;0.5
7800;0.0;80.99999999999999;1.0;0.5
8000;0.0;80.49999999999999;1.0;0.5
8200;0.0;79.99999999999999;1.0;0.5
8400;0.0;79.49999999999999;1.0;0.5
8600;0.0;78.99999999999999;1.0;0.5
8800;0.0;78.49999999999999;1.0;0.5
9000;0.0;77.99999999999999;1.0;0.5
9200;0.0;77.49999999999999;1.0;0.5
9400;0.0;76.99999999999999;1.0;0.5
9600;0.0;76.49999999999999;1.0;0.5
9800;0.0;75.99999999999997;1.0;0.5
10000;0.0;75.49999999999997;1.0;0.5
10200;0.0;74.99999999999997;1.0;0.5
10400;0.0;74.49999999999997;1.0;0.5
10600;0.0;73.99999999999997;1.0;0.5
10800;0.0;73.49999999999997;1.0;0.5
11000;0.0;72.99999999999997;1.0;0.5
11200;0.0;72.49999999999997;1.0;0.5
11400;0.0;71.99999999999997;1.0;0.5
11600;0.0;71.49999999999997;1.0;0.5
11800;0.0;70.99999999999997;1.0;0.5
12000;0.0;70.49999999999997;1.0;0.5
12200;0.0;69.99999999999997;1.0;0.5
12400;0.0;69.49999999999997;1.0;0.5
12600;0.0;68.99999999999997;1.0;0.5
12800;0.0;68.49999999999997;1.0;0.5
13000;0.0;67.99999999999997;1.0;0.5
13200;0.0;67.49999999999997;1.0;0.5
13400;0.0;66.99999999999997;1.0;0.5
13600;0.0;66.49999999999997;1.0;0.5
13800;0.0;65.99999999999997;1.0;0.5
14000;0.0;65.49999999999997;1.0;0.5
14200;0.0;64.99999999999997;1.0;0.5
14400;0.0;64.49999999999997;1.0;0.5
14600;0.0;63.99999999999997;1.0;0.5
14800;0.0;63.499999999999964;1.0;0.5
15000;0.0;62.999999999999964;1.0;0.5
