200;0.0;100;5.0;1.0
400;0.0;99.00990099009901;5.0;1.0
600;0.0;98.02960494069208;5.0;1.0
800;0.0;97.05901479276444;5.0;1.0
1000;0.0;96.09803444828162;5.0;1.0
1200;0.0;95.14656876067488;5.0;1.0
1400;0.0;94.20452352542067;5.0;1.0
1600;0.0;93.27180547071353;5.0;1.0
1800;0.0;92.34832224823121;5.0;1.0
2000;0.0;91.4339824239913;5.0;1.0
2200;0.0;90.52869546929831;5.0;1.0
2400;0.0;89.63237175178051;5.0;1.0
2600;0.0;88.74492252651535;5.0;1.0
2800;0.0;87.86625992724292;5.0;1.0
3000;0.0;86.99629695766625;5.0;1.0
3200;0.0;86.13494748283787;5.0;1.0
3400;0.0;85.28212622063155;5.0;1.0
3600;0.0;84.43774873329858;5.0;1.0
3800;0.0;83.60173141910751;5.0;1.0
4000;0.0;82.77399150406683;5.0;1.0
4200;0.0;81.95444703372954;5.0;1.0
4400;0.0;81.14301686507875;5.0;1.0
4600;0.0;80.33962065849381;5.0;1.0
4800;0.0;79.54417886979586;5.0;1.0
5000;0.0;78.75661274237214;5.0;1.0
5200;0.0;77.97684429937834;5.0;1.0
5400;0.0;77.20479633601816;5.0;1.0
5600;0.0;76.44039241189917;5.0;1.0
5800;0.0;75.68355684346453;5.0;1.0
6000;0.0;74.93421469649954;5.0;1.0
6200;0.0;74.1922917787124;5.0;1.0
6400;0.0;73.45771463238852;5.0;1.0
6600;0.0;72.73041052711734;5.0;1.0
6800;0.0;72.01030745259143;5.0;1.0
7000;0.0;71.29733411147666;5.0;1.0
7200;0.0;70.59141991235313;5.0;1.0
7400;0.0;69.89249496272588;5.0;1.0
7600;0.0;69.20049006210482;5.0;1.0
7800;0.0;68.5153366951533;5.0;1.0
8000;0.0;67.83696702490425;5.0;1.0
8200;0.0;67.1653138860438;5.0;1.0
8400;0.0;66.5003107782612;5.0;1.0
8600;0.0;65.84189185966454;5.0;1.0
8800;0.0;65.18999194026193;5.0;1.0
9000;0.0;64.54454647550686;5.0;1.0
9200;0.0;63.90549155990778;5.0;1.0
9400;0.0;63.27276392070077;5.0;1.0
9600;0.0;62.646300911584916;5.0;1.0
9800;0.0;62.02604050651972;5.0;1.0
10000;0.0;61.41192129358388;5.0;1.0
10200;0.0;60.80388246889493;5.0;1.0
10400;0.0;60.20186383058904;5.0;1.0
10600;0.0;59.605805772860435;5.0;1.0
10800;0.0;59.01564928005983;5.0;1.0
11000;0.0;58.431335920851325;5.0;1.0
11200;0.0;57.852807842427055;5.0;1.0
11400;0.0;57.28000776477926;5.0;1.0
11600;0.0;56.71287897502897;5.0;1.0
11800;0.0;56.151365321810864;5.0;1.0
12000;0.0;55.59541120971373;5.0;1.0
12200;0.0;55.044961593775966;5.0;1.0
12400;0.0;54.49996197403561;5.0;1.0
12600;0.0;53.96035839013427;5.0;1.0
12800;0.0;53.42609741597452;5.0;1.0
13000;0.0;52.89712615443022;5.0;1.0
13200;0.0;52.373392232109126;5.0;1.0
13400;0.0;51.85484379416745;5.0;1.0
13600;0.0;51.341429499175696;5.0;1.0
13800;0.0;50.83309851403535;5.0;1.0
14000;0.0;50.32980050894589;5.0;1.0
14200;0.0;49.83148565242167;5.0;1.0
14400;0.0;49.338104606358094;5.0;1.0
14600;0.0;48.84960852114663;5.0;1.0
14800;0.0;48.365949030838244;5.0;1.0
15000;0.0;47.8870782483547;5.0;1.0
15200;0.0;47.41294876074723;5.0;1.0
15400;0.0;46.9435136245022;5.0;1.0
15600;0.0;46.47872636089327;5.0;1.0
15800;0.0;46.01854095137947;5.0;1.0
16000;0.0;45.56291183304898;5.0;1.0
16200;0.0;45.1117938941079;5.0;1.0
16400;0.0;44.66514246941376;5.0;1.0
16600;0.0;44.222913336053224;5.0;1.0
16800;0.0;43.78506270896359;5.0;1.0
17000;0.0;43.35154723659762;5.0;1.0
17200;0.0;42.9223239966313;5.0;1.0
17400;0.0;42.49735049171416;5.0;1.0
17600;0.0;42.07658464526155;5.0;1.0
17800;0.0;41.65998479728866;5.0;1.0
18000;0.0;41.2475097002858;5.0;1.0
18200;0.0;40.83911851513445;5.0;1.0
18400;0.0;40.43477080706381;5.0;1.0
18600;0.0;40.03442654164734;5.0;1.0
18800;0.0;39.638046080838954;5.0;1.0
19000;0.0;39.24559017904847;5.0;1.0
19200;0.0;38.85701997925591;5.0;1.0
19400;0.0;38.472297009164265;5.0;1.0
19600;0.0;38.091383177390355;5.0;1.0
19800;0.0;37.714240769693426;5.0;1.0
20000;0.0;37.34083244524101;5.0;1.0
20200;0.0;36.97112123291189;5.0;1.0
20400;0.0;36.60507052763553;5.0;1.0
20600;0.0;36.242644086767854;5.0;1.0
20800;0.0;35.88380602650283;5.0;1.0
21000;0.0;35.528520818319635;5.0;1.0
21200;0.0;35.176753285464976;5.0;1.0
21400;0.0;34.82846859947028;5.0;1.0
21600;0.0;34.48363227670324;5.0;1.0
21800;0.0;34.1422101749537;5.0;1.0
22000;0.0;33.80416849005317;5.0;1.0
22200;0.0;33.46947375252789;5.0;1.0
22400;0.0;33.13809282428504;5.0;1.0
22600;0.0;32.80999289533172;5.0;1.0
22800;0.0;32.48514148052645;5.0;1.0
23000;0.0;32.16350641636282;5.0;1.0
23200;0.0;31.845055857784978;5.0;1.0
23400;0.0;31.52975827503463;5.0;1.0
23600;0.0;31.217582450529335;5.0;1.0
23800;0.0;30.908497475771618;5.0;1.0
24000;0.0;30.60247274828873;5.0;1.0
24200;0.0;30.2994779686027;5.0;1.0
24400;0.0;29.9994831372304;5.0;1.0
