200;21.0;1
400;19.25;0.9925
600;21.666666666666668;0.9850000000000001
800;22.5;0.9775000000000001
1000;22.7;0.9700000000000002
1200;22.75;0.9625000000000002
1400;22.0;0.9550000000000003
1600;22.875;0.9475000000000003
1800;23.61111111111111;0.9400000000000004
2000;24.349999999999998;0.9325000000000004
2200;24.636363636363637;0.9250000000000005
2400;25.166666666666664;0.9175000000000005
2600;25.115384615384617;0.9100000000000006
2800;25.035714285714285;0.9025000000000006
3000;25.0;0.8950000000000007
3200;24.84375;0.8875000000000007
3400;24.64705882352941;0.8800000000000008
3600;24.666666666666668;0.8725000000000008
3800;24.710526315789476;0.8650000000000009
4000;24.8;0.8575000000000009
4200;24.857142857142858;0.850000000000001
4400;25.022727272727273;0.842500000000001
4600;24.934782608695652;0.8350000000000011
4800;24.916666666666668;0.8275000000000011
5000;24.84;0.8200000000000012
5200;25.05769230769231;0.8125000000000012
5400;25.12962962962963;0.8050000000000013
5600;25.178571428571427;0.7975000000000013
5800;25.086206896551722;0.7900000000000014
6000;25.116666666666664;0.7825000000000014
6200;25.161290322580644;0.7750000000000015
6400;25.03125;0.7675000000000015
6600;25.03030303030303;0.7600000000000016
6800;25.088235294117645;0.7525000000000016
7000;25.285714285714285;0.7450000000000017
7200;25.374999999999996;0.7375000000000017
7400;25.513513513513512;0.7300000000000018
7600;25.56578947368421;0.7225000000000018
7800;25.64102564102564;0.7150000000000019
8000;25.650000000000002;0.7075000000000019
8200;25.70731707317073;0.700000000000002
8400;25.75;0.692500000000002
8600;25.872093023255815;0.685000000000002
8800;25.920454545454547;0.6775000000000021
9000;26.0;0.6700000000000021
9200;25.869565217391305;0.6625000000000022
9400;25.872340425531913;0.6550000000000022
9600;25.979166666666664;0.6475000000000023
9800;26.02040816326531;0.6400000000000023
10000;26.08;0.6325000000000024
10200;26.107843137254903;0.6250000000000024
10400;26.125;0.6175000000000025
10600;26.264150943396224;0.6100000000000025
10800;26.27777777777778;0.6025000000000026
11000;26.31818181818182;0.5950000000000026
11200;26.383928571428573;0.5875000000000027
11400;26.44736842105263;0.5800000000000027
11600;26.560344827586206;0.5725000000000028
11800;26.593220338983052;0.5650000000000028
12000;26.64166666666667;0.5575000000000029
12200;26.672131147540984;0.5500000000000029
12400;26.645161290322584;0.542500000000003
12600;26.6984126984127;0.535000000000003
12800;26.7265625;0.5275000000000031
13000;26.70769230769231;0.5200000000000031
13200;26.757575757575758;0.5125000000000032
13400;26.850746268656717;0.5050000000000032
13600;26.86029411764706;0.4975000000000032
13800;26.898550724637683;0.4900000000000032
14000;26.864285714285714;0.4825000000000032
14200;26.809859154929576;0.4750000000000032
14400;26.784722222222225;0.4675000000000032
14600;26.801369863013697;0.4600000000000032
14800;26.844594594594597;0.4525000000000032
15000;26.919999999999998;0.44500000000000317
15200;26.921052631578945;0.43750000000000316
15400;26.961038961038962;0.43000000000000316
15600;27.044871794871796;0.42250000000000315
15800;27.069620253164555;0.41500000000000314
16000;27.168750000000003;0.40750000000000314
16200;27.08641975308642;0.40000000000000313
16400;27.152439024390247;0.3925000000000031
16600;27.259036144578314;0.3850000000000031
16800;27.31547619047619;0.3775000000000031
17000;27.405882352941173;0.3700000000000031
17200;27.569767441860467;0.3625000000000031
