73353,0,0,0,0,0,0,0,0,0
0,5666,0,4952,70848,0,42335,0,15,50503
0,756,4841,2631,11457,37296,12711,0,79,18025
0,0,0,0,0,0,2432,302,0,5206
0,0,0,24664,6185,0,0,1044,0,42338
0,0,0,0,0,0,0,0,0,0
0,12690,28687,11421,41621,14176,70758,11993,880,56339
